title,price_ngn,listing_type,area,neighbourhood,address,bedrooms,bathrooms,toilets,property_type,description,pid,date_added,last_updated,source_url,price_million_ngn,price_formatted
Newly Built 2 Bedroom Flat,4000000,Rent,Dawaki,Dawaki,"By Modern Market, Dawaki Abuja",2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PFAT,2026-03-01,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-by-modern-market-dawaki-abuja-0PFAT,4.0,"₦4,000,000"
2 Bedroom Flat,5000000,Rent,Dawaki,Dawaki,"By News Engineering Dawaki, Abuja Dawaki Abuja",2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",2PDZU,2026-02-20,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-by-news-engineering-dawaki-abuja-dawaki-abuja-2PDZU,5.0,"₦5,000,000"
2 Bedroom Flat,4000000,Rent,Dawaki,Dawaki,"Dawaki By News Engineering, Dawaki, Abuja Dawaki Abuja",2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",2PFCY,2026-03-02,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-dawaki-by-news-engineering-dawaki-abuja-dawaki-abuja-2PFCY,4.0,"₦4,000,000"
2 Bedroom Flat,4500000,Rent,Dawaki,Dawaki,"By News Engineering, Dawaki Abuja",2,2,2,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PHEB,2026-03-19,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-by-news-engineering-dawaki-abuja-0PHEB,4.5,"₦4,500,000"
Decent 2 Bedroom Flat,4000000,Rent,Dawaki,Dawaki,"News Engineering, Dawaki Abuja",2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",2PEDH,2026-02-22,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-news-engineering-dawaki-abuja-2PEDH,4.0,"₦4,000,000"
3 Bedroom Flat,4500000,Rent,Dawaki,Dawaki,Dawaki Abuja Dawaki Abuja,3,3,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PFTY,2026-03-06,2026-04-24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-dawaki-abuja-dawaki-abuja-3PFTY,4.5,"₦4,500,000"
2 Bedroom Flat,3000000,Rent,Dawaki,Dawaki,"Dawaki News Engineering, Dawaki, Abuja Dawaki Abuja",2,2,2,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",4PDGN,2026-02-15,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-dawaki-news-engineering-dawaki-abuja-dawaki-abuja-4PDGN,3.0,"₦3,000,000"
Brand New 3 Bedroom Apartment,4500000,Rent,Dawaki,Dawaki,Dawaki Abuja,3,4,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",5PKWP,2026-04-13,2026-04-23,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-dawaki-abuja-5PKWP,4.5,"₦4,500,000"
Beautiful 2 Bedroom Flat,4000000,Rent,Dawaki,Dawaki,News Engineering Dawaki Abuja,2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PJJT,2026-03-31,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-news-engineering-dawaki-abuja-3PJJT,4.0,"₦4,000,000"
2 Bedroom Flat Ensuite,4500000,Rent,Dawaki,Dawaki,By News Engineering Dawaki Abuja,2,3,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PJQJ,2026-04-01,2026-04-24,https://www.propertypro.ng/property/2-bedroom-house-for-rent-by-news-engineering-dawaki-abuja-9PJQJ,4.5,"₦4,500,000"
2 Bedroom Apartment,3500000,Rent,Dawaki,Dawaki,Dawaki Abuja,2,3,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",8PEXQ,2026-02-27,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-dawaki-abuja-8PEXQ,3.5,"₦3,500,000"
5 Bedroom Duplex,20000000,Rent,Dawaki,Dawaki,Dawaki Abuja,5,6,6,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",6PFQH,2026-03-05,2026-04-24,https://www.propertypro.ng/property/5-bedroom-house-for-rent-dawaki-abuja-6PFQH,20.0,"₦20,000,000"
Newly Built 5 Bedroom Terrace Duplex,20000000,Rent,Dawaki,Dawaki,Dawaki Abuja,5,6,6,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PFRH,2026-03-05,2026-04-24,https://www.propertypro.ng/property/5-bedroom-house-for-rent-dawaki-abuja-9PFRH,20.0,"₦20,000,000"
4Bedroom Duplex With Bq And 3 Sitting Rooms,20000000,Rent,Guzape,Guzape,"Guzape, Abuja Guzape Abuja",4,4,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",8PMGP,2026-04-26,2026-04-26,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-abuja-guzape-abuja-8PMGP,20.0,"₦20,000,000"
Fully Furnished 4 Bedroom Terrace Duplex With 1Room Bq,25000000,Rent,Guzape,Guzape,Guzape District Abuja Diplomatic Zone Guzape Abuja,4,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PLMJ,2026-04-19,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-district-abuja-diplomatic-zone-guzape-abuja-0PLMJ,25.0,"₦25,000,000"
Brand New 4 Bedroom Terrace Duplex With 1Room,30000000,Rent,Guzape,Guzape,Guzape District Abuja Diplomatic Zone Guzape Abuja,4,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PLMJ,2026-04-19,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-district-abuja-diplomatic-zone-guzape-abuja-3PLMJ,30.0,"₦30,000,000"
Fully Furnished 4 Bedroom Terrace Duplex With 1Room Bq,25000000,Rent,Guzape,Guzape,Guzape District Abuja Diplomatic Zone Guzape Abuja,4,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",7PLMH,2026-04-19,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-district-abuja-diplomatic-zone-guzape-abuja-7PLMH,25.0,"₦25,000,000"
3 Bedroom Apartment,10000000,Rent,Guzape,Guzape,After Coza Guzape Abuja,3,3,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",2PECG,2026-02-21,2026-04-24,https://www.propertypro.ng/property/3-bedroom-house-for-rent-after-coza-guzape-abuja-2PECG,10.0,"₦10,000,000"
2 Bedroom Flat,5000000,Rent,Guzape,Guzape,Guzape Guzape Abuja,2,2,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PMEV,2026-04-25,,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-guzape-guzape-abuja-3PMEV,5.0,"₦5,000,000"
4 Bedroom Terrace Duplex With Bq,17000000,Rent,Guzape,Guzape,Guzape Abuja,4,4,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",8NVAZ,2025-11-19,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-abuja-8NVAZ,17.0,"₦17,000,000"
Newly Built 4 Bedroom Duplex,12000000,Rent,Guzape,Guzape,Guzape Abuja,4,4,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1NRLR,2025-10-14,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-abuja-1NRLR,12.0,"₦12,000,000"
4 Bedroom Duplex,16000000,Rent,Guzape,Guzape,Guzape Main Guzape Abuja,4,5,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PFUH,2026-03-06,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-main-guzape-abuja-3PFUH,16.0,"₦16,000,000"
Newly Built 4 Bedroom Duplex,15000000,Rent,Guzape,Guzape,Guzape Main Guzape Abuja,4,5,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",8PFUH,2026-03-06,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-main-guzape-abuja-8PFUH,15.0,"₦15,000,000"
3 Bedroom Apartment,10000000,Rent,Guzape,Guzape,Guzape Main Guzape Abuja,3,4,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",5PFUG,2026-03-06,2026-04-24,https://www.propertypro.ng/property/3-bedroom-house-for-rent-guzape-main-guzape-abuja-5PFUG,10.0,"₦10,000,000"
4 Bedrom Duplex,40000000,Rent,Guzape,Guzape,Guzape Main Guzape Abuja,4,5,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PFUH,2026-03-06,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-main-guzape-abuja-0PFUH,40.0,"₦40,000,000"
4 Bedroom Terrace Duplex,15000000,Rent,Guzape,Guzape,Guzape By Hmedix Guzape Abuja,4,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",2PFUG,2026-03-06,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-by-hmedix-guzape-abuja-2PFUG,15.0,"₦15,000,000"
Furnished 4 Bedroom Terraced Duplex,35000000,Rent,Guzape,Guzape,Guzape Main Guzape Abuja,4,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",7PHNR,2026-03-23,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-main-guzape-abuja-7PHNR,35.0,"₦35,000,000"
Newly Built 4 Bedroom Terrace Duplex+Bq,15000000,Rent,Guzape,Guzape,Guzape Guzape Abuja,4,4,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PMBV,2026-04-24,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-guzape-abuja-3PMBV,15.0,"₦15,000,000"
Newly Built 2 Bedroom Flat,7000000,Rent,Guzape,Guzape,Fha/Enl Estate Guzape Guzape Abuja,2,2,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",6PJZY,2026-04-06,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-fha-enl-estate-guzape-guzape-abuja-6PJZY,7.0,"₦7,000,000"
Furnished 4 Bedroom Terrace Duplex+Bq,20000000,Rent,Guzape,Guzape,Guzape Guzape Abuja,4,4,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PLUP,2026-04-22,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-guzape-abuja-3PLUP,20.0,"₦20,000,000"
Perfectly Finished 4 Bedroom Terrace Duplex,19000000,Rent,Guzape,Guzape,Guzape Guzape Abuja,4,4,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PLAK,2026-04-15,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-guzape-abuja-9PLAK,19.0,"₦19,000,000"
